latency,duration,type,marker_value,key,timestamp,marker_id
5.554275,0.000000,marker,1,-1,1748433350.970680,1
11.121858,0.000000,marker,3,-1,1748433356.538263,2
16.821528,0.000000,marker,1,-1,1748433362.237933,3
22.412981,0.000000,marker,2,-1,1748433367.829386,4
28.099937,0.000000,marker,1,-1,1748433373.516342,5
33.769413,0.000000,marker,1,-1,1748433379.185818,6
39.487954,0.000000,marker,2,-1,1748433384.904359,7
45.048998,0.000000,marker,1,-1,1748433390.465403,8
50.601437,0.000000,marker,2,-1,1748433396.017842,9
56.321530,0.000000,marker,1,-1,1748433401.737935,10
61.988515,0.000000,marker,2,-1,1748433407.404920,11
67.660899,0.000000,marker,1,-1,1748433413.077304,12
73.327192,0.000000,marker,2,-1,1748433418.743597,13
78.862564,0.000000,marker,1,-1,1748433424.278969,14
84.403939,0.000000,marker,3,-1,1748433429.820344,15
90.067020,0.000000,marker,1,-1,1748433435.483425,16
95.785679,0.000000,marker,1,-1,1748433441.202084,17
101.384726,0.000000,marker,1,-1,1748433446.801131,18
107.018484,0.000000,marker,2,-1,1748433452.434889,19
112.668961,0.000000,marker,1,-1,1748433458.085366,20
118.357103,0.000000,marker,3,-1,1748433463.773508,21
123.958743,0.000000,marker,1,-1,1748433469.375148,22
129.540686,0.000000,marker,2,-1,1748433474.957091,23
135.206615,0.000000,marker,1,-1,1748433480.623020,24
140.767757,0.000000,marker,1,-1,1748433486.184162,25
146.358221,0.000000,marker,1,-1,1748433491.774626,26
151.899555,0.000000,marker,2,-1,1748433497.315960,27
157.500158,0.000000,marker,1,-1,1748433502.916563,28
163.194351,0.000000,marker,1,-1,1748433508.610756,29
168.829852,0.000000,marker,1,-1,1748433514.246257,30
174.502603,0.000000,marker,2,-1,1748433519.919008,31
180.152219,0.000000,marker,1,-1,1748433525.568624,32
185.686136,0.000000,marker,2,-1,1748433531.102541,33
191.247052,0.000000,marker,1,-1,1748433536.663457,34
196.875753,0.000000,marker,2,-1,1748433542.292158,35
202.565323,0.000000,marker,1,-1,1748433547.981728,36
208.244697,0.000000,marker,1,-1,1748433553.661102,37
213.956307,0.000000,marker,2,-1,1748433559.372712,38
219.644904,0.000000,marker,1,-1,1748433565.061309,39
225.270610,0.000000,marker,1,-1,1748433570.687015,40
230.810919,0.000000,marker,3,-1,1748433576.227324,41
236.468166,0.000000,marker,1,-1,1748433581.884571,42
242.000700,0.000000,marker,2,-1,1748433587.417105,43
247.641643,0.000000,marker,1,-1,1748433593.058048,44
253.358964,0.000000,marker,3,-1,1748433598.775369,45
258.932416,0.000000,marker,1,-1,1748433604.348821,46
264.475957,0.000000,marker,3,-1,1748433609.892362,47
270.102698,0.000000,marker,1,-1,1748433615.519103,48
275.808718,0.000000,marker,1,-1,1748433621.225123,49
281.496798,0.000000,marker,2,-1,1748433626.913203,50
287.053455,0.000000,marker,1,-1,1748433632.469860,51
292.742155,0.000000,marker,2,-1,1748433638.158560,52
298.382594,0.000000,marker,1,-1,1748433643.798999,53
