latency,duration,type,marker_value,key,timestamp,marker_id
5.391590,0.000000,marker,1,-1,1747838518.065228,1
10.900305,0.000000,marker,1,-1,1747838523.573943,2
16.420731,0.000000,marker,3,-1,1747838529.094369,3
22.034857,0.000000,marker,1,-1,1747838534.708495,4
27.598229,0.000000,marker,1,-1,1747838540.271867,5
33.278724,0.000000,marker,1,-1,1747838545.952362,6
38.970932,0.000000,marker,3,-1,1747838551.644570,7
44.604578,0.000000,marker,1,-1,1747838557.278216,8
50.136718,0.000000,marker,3,-1,1747838562.810356,9
55.817213,0.000000,marker,1,-1,1747838568.490851,10
61.411818,0.000000,marker,3,-1,1747838574.085456,11
67.037656,0.000000,marker,1,-1,1747838579.711294,12
72.679110,0.000000,marker,3,-1,1747838585.352748,13
78.207345,0.000000,marker,1,-1,1747838590.880983,14
83.708251,0.000000,marker,1,-1,1747838596.381889,15
89.298952,0.000000,marker,1,-1,1747838601.972590,16
94.940407,0.000000,marker,3,-1,1747838607.614045,17
100.648231,0.000000,marker,1,-1,1747838613.321869,18
106.270165,0.000000,marker,2,-1,1747838618.943803,19
112.052168,0.000000,marker,1,-1,1747838624.725806,20
117.736567,0.000000,marker,2,-1,1747838630.410205,21
123.545899,0.000000,marker,1,-1,1747838636.219537,22
129.281052,0.000000,marker,3,-1,1747838641.954690,23
134.988877,0.000000,marker,1,-1,1747838647.662515,24
140.716222,0.000000,marker,1,-1,1747838653.389860,25
146.396717,0.000000,marker,1,-1,1747838659.070355,26
152.167008,0.000000,marker,2,-1,1747838664.840646,27
157.952914,0.000000,marker,1,-1,1747838670.626552,28
163.742725,0.000000,marker,1,-1,1747838676.416363,29
169.579386,0.000000,marker,2,-1,1747838682.253024,30
175.279402,0.000000,marker,1,-1,1747838687.953040,31
181.096542,0.000000,marker,2,-1,1747838693.770180,32
186.909778,0.000000,marker,1,-1,1747838699.583416,33
192.726917,0.000000,marker,1,-1,1747838705.400555,34
198.571386,0.000000,marker,2,-1,1747838711.245024,35
204.314348,0.000000,marker,1,-1,1747838716.987986,36
210.069021,0.000000,marker,3,-1,1747838722.742659,37
215.882257,0.000000,marker,1,-1,1747838728.555895,38
221.617410,0.000000,marker,1,-1,1747838734.291048,39
227.278386,0.000000,marker,1,-1,1747838739.952024,40
233.091621,0.000000,marker,1,-1,1747838745.765259,41
238.897049,0.000000,marker,3,-1,1747838751.570687,42
244.546311,0.000000,marker,1,-1,1747838757.219949,43
250.375164,0.000000,marker,2,-1,1747838763.048802,44
256.157166,0.000000,marker,1,-1,1747838768.830804,45
261.829854,0.000000,marker,1,-1,1747838774.503492,46
267.486924,0.000000,marker,1,-1,1747838780.160562,47
273.132283,0.000000,marker,1,-1,1747838785.805921,48
278.847916,0.000000,marker,3,-1,1747838791.521554,49
284.555740,0.000000,marker,1,-1,1747838797.229378,50
290.361168,0.000000,marker,2,-1,1747838803.034806,51
296.061184,0.000000,marker,1,-1,1747838808.734822,52
