latency,duration,type,marker_value,key,timestamp,marker_id
5.266993,0.000000,marker,1,-1,1748430770.423872,1
10.680924,0.000000,marker,3,-1,1748430775.837803,2
16.054214,0.000000,marker,1,-1,1748430781.211093,3
21.390673,0.000000,marker,1,-1,1748430786.547552,4
26.716621,0.000000,marker,2,-1,1748430791.873500,5
32.006836,0.000000,marker,1,-1,1748430797.163715,6
37.424871,0.000000,marker,3,-1,1748430802.581750,7
42.823188,0.000000,marker,1,-1,1748430807.980067,8
48.097489,0.000000,marker,2,-1,1748430813.254368,9
53.476382,0.000000,marker,1,-1,1748430818.633261,10
58.913236,0.000000,marker,3,-1,1748430824.070115,11
64.172821,0.000000,marker,1,-1,1748430829.329700,12
69.585355,0.000000,marker,2,-1,1748430834.742234,13
74.919411,0.000000,marker,1,-1,1748430840.076290,14
80.312023,0.000000,marker,2,-1,1748430845.468902,15
85.566301,0.000000,marker,1,-1,1748430850.723180,16
90.821291,0.000000,marker,1,-1,1748430855.978170,17
96.151443,0.000000,marker,1,-1,1748430861.308322,18
101.514629,0.000000,marker,1,-1,1748430866.671508,19
106.772917,0.000000,marker,2,-1,1748430871.929796,20
112.094162,0.000000,marker,1,-1,1748430877.251041,21
117.506990,0.000000,marker,1,-1,1748430882.663869,22
122.824332,0.000000,marker,1,-1,1748430887.981211,23
128.105742,0.000000,marker,1,-1,1748430893.262621,24
133.443205,0.000000,marker,3,-1,1748430898.600084,25
138.712506,0.000000,marker,1,-1,1748430903.869385,26
144.007225,0.000000,marker,1,-1,1748430909.164104,27
149.398438,0.000000,marker,1,-1,1748430914.555317,28
154.853307,0.000000,marker,1,-1,1748430920.010186,29
160.282361,0.000000,marker,2,-1,1748430925.439240,30
165.643643,0.000000,marker,1,-1,1748430930.800522,31
170.989011,0.000000,marker,3,-1,1748430936.145890,32
176.337883,0.000000,marker,1,-1,1748430941.494762,33
181.728798,0.000000,marker,3,-1,1748430946.885677,34
187.034235,0.000000,marker,1,-1,1748430952.191114,35
192.286616,0.000000,marker,3,-1,1748430957.443495,36
197.606464,0.000000,marker,1,-1,1748430962.763343,37
202.954237,0.000000,marker,2,-1,1748430968.111116,38
208.386884,0.000000,marker,1,-1,1748430973.543763,39
213.653582,0.000000,marker,2,-1,1748430978.810461,40
218.984947,0.000000,marker,1,-1,1748430984.141826,41
224.291479,0.000000,marker,1,-1,1748430989.448358,42
229.545567,0.000000,marker,2,-1,1748430994.702446,43
234.984923,0.000000,marker,1,-1,1748431000.141802,44
240.354215,0.000000,marker,2,-1,1748431005.511094,45
245.729815,0.000000,marker,1,-1,1748431010.886694,46
251.077990,0.000000,marker,1,-1,1748431016.234869,47
256.305950,0.000000,marker,2,-1,1748431021.462829,48
261.567346,0.000000,marker,1,-1,1748431026.724225,49
266.944047,0.000000,marker,2,-1,1748431032.100926,50
272.213950,0.000000,marker,1,-1,1748431037.370829,51
277.565023,0.000000,marker,3,-1,1748431042.721902,52
