latency,duration,type,marker_value,key,timestamp,marker_id
5.426730,0.000000,marker,1,-1,1748434374.859816,1
11.142365,0.000000,marker,3,-1,1748434380.575451,2
16.834576,0.000000,marker,1,-1,1748434386.267662,3
22.421375,0.000000,marker,1,-1,1748434391.854461,4
28.012078,0.000000,marker,1,-1,1748434397.445164,5
33.555932,0.000000,marker,2,-1,1748434402.989018,6
39.170060,0.000000,marker,1,-1,1748434408.603146,7
44.788092,0.000000,marker,3,-1,1748434414.221178,8
50.382700,0.000000,marker,1,-1,1748434419.815786,9
55.989019,0.000000,marker,2,-1,1748434425.422105,10
61.638285,0.000000,marker,1,-1,1748434431.071371,11
67.217276,0.000000,marker,1,-1,1748434436.650362,12
72.823595,0.000000,marker,3,-1,1748434442.256681,13
78.418203,0.000000,marker,1,-1,1748434447.851289,14
84.090893,0.000000,marker,1,-1,1748434453.523979,15
89.794815,0.000000,marker,1,-1,1748434459.227901,16
95.412848,0.000000,marker,2,-1,1748434464.845934,17
101.007455,0.000000,marker,1,-1,1748434470.440541,18
106.609870,0.000000,marker,1,-1,1748434476.042956,19
112.247423,0.000000,marker,1,-1,1748434481.680509,20
117.916209,0.000000,marker,3,-1,1748434487.349295,21
123.588899,0.000000,marker,1,-1,1748434493.021985,22
129.210835,0.000000,marker,2,-1,1748434498.643921,23
134.895237,0.000000,marker,1,-1,1748434504.328323,24
140.470324,0.000000,marker,2,-1,1748434509.903410,25
146.127398,0.000000,marker,1,-1,1748434515.560484,26
151.788375,0.000000,marker,2,-1,1748434521.221461,27
157.371270,0.000000,marker,1,-1,1748434526.804356,28
162.938549,0.000000,marker,1,-1,1748434532.371635,29
168.498019,0.000000,marker,2,-1,1748434537.931105,30
174.166805,0.000000,marker,1,-1,1748434543.599891,31
179.780933,0.000000,marker,1,-1,1748434549.214019,32
185.313074,0.000000,marker,2,-1,1748434554.746160,33
190.931106,0.000000,marker,1,-1,1748434560.364192,34
196.564755,0.000000,marker,1,-1,1748434565.997841,35
202.217924,0.000000,marker,3,-1,1748434571.651010,36
207.917943,0.000000,marker,1,-1,1748434577.351029,37
213.598441,0.000000,marker,2,-1,1748434583.031527,38
219.267227,0.000000,marker,1,-1,1748434588.700313,39
224.842313,0.000000,marker,1,-1,1748434594.275399,40
230.518907,0.000000,marker,2,-1,1748434599.951993,41
236.140844,0.000000,marker,1,-1,1748434605.573930,42
241.821342,0.000000,marker,2,-1,1748434611.254428,43
247.536977,0.000000,marker,1,-1,1748434616.970063,44
253.221379,0.000000,marker,3,-1,1748434622.654465,45
258.839411,0.000000,marker,1,-1,1748434628.272497,46
264.500389,0.000000,marker,1,-1,1748434633.933475,47
270.208216,0.000000,marker,1,-1,1748434639.641302,48
275.916043,0.000000,marker,1,-1,1748434645.349129,49
281.569212,0.000000,marker,2,-1,1748434651.002298,50
287.273135,0.000000,marker,1,-1,1748434656.706221,51
292.879454,0.000000,marker,1,-1,1748434662.312540,52
298.520911,0.000000,marker,3,-1,1748434667.953997,53
