latency,duration,type,marker_value,key,timestamp,marker_id
5.282292,0.000000,marker,1,-1,1740584785.890051,1
10.720749,0.000000,marker,3,-1,1740584791.328508,2
16.053794,0.000000,marker,1,-1,1740584796.661553,3
21.386839,0.000000,marker,3,-1,1740584801.994598,4
26.762830,0.000000,marker,1,-1,1740584807.370589,5
32.029505,0.000000,marker,1,-1,1740584812.637264,6
37.374262,0.000000,marker,3,-1,1740584817.982021,7
42.683883,0.000000,marker,1,-1,1740584823.291642,8
48.102819,0.000000,marker,3,-1,1740584828.710578,9
53.443672,0.000000,marker,1,-1,1740584834.051431,10
58.741580,0.000000,marker,2,-1,1740584839.349339,11
64.070721,0.000000,marker,1,-1,1740584844.678480,12
69.333492,0.000000,marker,2,-1,1740584849.941251,13
74.666537,0.000000,marker,1,-1,1740584855.274296,14
79.995678,0.000000,marker,1,-1,1740584860.603437,15
85.387285,0.000000,marker,1,-1,1740584865.995044,16
90.782797,0.000000,marker,1,-1,1740584871.390556,17
96.135362,0.000000,marker,3,-1,1740584876.743121,18
101.550394,0.000000,marker,1,-1,1740584882.158153,19
106.828782,0.000000,marker,2,-1,1740584887.436541,20
112.200868,0.000000,marker,1,-1,1740584892.808627,21
117.643229,0.000000,marker,1,-1,1740584898.250988,22
122.995795,0.000000,marker,1,-1,1740584903.603554,23
128.438156,0.000000,marker,1,-1,1740584909.045915,24
133.880517,0.000000,marker,3,-1,1740584914.488276,25
139.322878,0.000000,marker,1,-1,1740584919.930637,26
144.601265,0.000000,marker,3,-1,1740584925.209024,27
150.055338,0.000000,marker,1,-1,1740584930.663097,28
155.419616,0.000000,marker,2,-1,1740584936.027375,29
160.834648,0.000000,marker,1,-1,1740584941.442407,30
166.195022,0.000000,marker,1,-1,1740584946.802781,31
171.551492,0.000000,marker,1,-1,1740584952.159251,32
176.958716,0.000000,marker,2,-1,1740584957.566475,33
182.350323,0.000000,marker,1,-1,1740584962.958082,34
187.780972,0.000000,marker,3,-1,1740584968.388731,35
193.059359,0.000000,marker,1,-1,1740584973.667118,36
198.439254,0.000000,marker,2,-1,1740584979.047013,37
203.834765,0.000000,marker,1,-1,1740584984.442524,38
209.160002,0.000000,marker,2,-1,1740584989.767761,39
214.598459,0.000000,marker,1,-1,1740584995.206218,40
219.931504,0.000000,marker,2,-1,1740585000.539263,41
225.323111,0.000000,marker,1,-1,1740585005.930870,42
230.628827,0.000000,marker,2,-1,1740585011.236586,43
236.094613,0.000000,marker,1,-1,1740585016.702372,44
241.392521,0.000000,marker,3,-1,1740585022.000280,45
246.729470,0.000000,marker,1,-1,1740585027.337229,46
252.066420,0.000000,marker,3,-1,1740585032.674179,47
257.446314,0.000000,marker,1,-1,1740585038.054073,48
262.861346,0.000000,marker,3,-1,1740585043.469105,49
268.291995,0.000000,marker,1,-1,1740585048.899754,50
273.703123,0.000000,marker,3,-1,1740585054.310882,51
278.997126,0.000000,marker,1,-1,1740585059.604885,52
284.447296,0.000000,marker,3,-1,1740585065.055055,53
289.834999,0.000000,marker,1,-1,1740585070.442758,54
295.160236,0.000000,marker,2,-1,1740585075.767995,55
300.583076,0.000000,marker,1,-1,1740585081.190835,56
