latency,duration,type,marker_value,key,timestamp,marker_id
5.169085,0.000000,marker,1,-1,1740582634.943375,1
10.541170,0.000000,marker,3,-1,1740582640.315460,2
15.823254,0.000000,marker,1,-1,1740582645.597544,3
21.238184,0.000000,marker,1,-1,1740582651.012474,4
26.560423,0.000000,marker,2,-1,1740582656.334713,5
31.967044,0.000000,marker,1,-1,1740582661.741334,6
37.418397,0.000000,marker,2,-1,1740582667.192687,7
42.815811,0.000000,marker,1,-1,1740582672.590101,8
48.195005,0.000000,marker,1,-1,1740582677.969295,9
53.576200,0.000000,marker,1,-1,1740582683.350490,10
59.035866,0.000000,marker,3,-1,1740582688.810156,11
64.508545,0.000000,marker,1,-1,1740582694.282835,12
69.880206,0.000000,marker,3,-1,1740582699.654496,13
75.289005,0.000000,marker,1,-1,1740582705.063295,14
80.726344,0.000000,marker,1,-1,1740582710.500634,15
86.142155,0.000000,marker,3,-1,1740582715.916445,16
91.559568,0.000000,marker,1,-1,1740582721.333858,17
96.897401,0.000000,marker,1,-1,1740582726.671691,18
102.296098,0.000000,marker,1,-1,1740582732.070388,19
107.774161,0.000000,marker,1,-1,1740582737.548451,20
113.099369,0.000000,marker,3,-1,1740582742.873659,21
118.580937,0.000000,marker,1,-1,1740582748.355227,22
123.898325,0.000000,marker,2,-1,1740582753.672615,23
129.207193,0.000000,marker,1,-1,1740582758.981483,24
134.491039,0.000000,marker,1,-1,1740582764.265329,25
139.849974,0.000000,marker,1,-1,1740582769.624264,26
145.191879,0.000000,marker,2,-1,1740582774.966169,27
150.653313,0.000000,marker,1,-1,1740582780.427603,28
155.925234,0.000000,marker,3,-1,1740582785.699524,29
161.214181,0.000000,marker,1,-1,1740582790.988471,30
166.563277,0.000000,marker,1,-1,1740582796.337567,31
171.945616,0.000000,marker,1,-1,1740582801.719906,32
177.381219,0.000000,marker,1,-1,1740582807.155509,33
182.745231,0.000000,marker,1,-1,1740582812.519521,34
188.137165,0.000000,marker,2,-1,1740582817.911455,35
193.515396,0.000000,marker,1,-1,1740582823.289686,36
198.986811,0.000000,marker,3,-1,1740582828.761101,37
204.461940,0.000000,marker,1,-1,1740582834.236230,38
209.815934,0.000000,marker,2,-1,1740582839.590224,39
215.236401,0.000000,marker,1,-1,1740582845.010691,40
220.658673,0.000000,marker,2,-1,1740582850.432963,41
226.006569,0.000000,marker,1,-1,1740582855.780859,42
231.531453,0.000000,marker,3,-1,1740582861.305743,43
236.895355,0.000000,marker,1,-1,1740582866.669645,44
242.225219,0.000000,marker,2,-1,1740582871.999509,45
247.682020,0.000000,marker,1,-1,1740582877.456310,46
252.979445,0.000000,marker,3,-1,1740582882.753735,47
258.313921,0.000000,marker,1,-1,1740582888.088211,48
263.788133,0.000000,marker,1,-1,1740582893.562423,49
269.151529,0.000000,marker,3,-1,1740582898.925819,50
274.434832,0.000000,marker,1,-1,1740582904.209122,51
279.892516,0.000000,marker,1,-1,1740582909.666806,52
285.337982,0.000000,marker,1,-1,1740582915.112272,53
290.803979,0.000000,marker,1,-1,1740582920.578269,54
296.116904,0.000000,marker,1,-1,1740582925.891194,55
