latency,duration,type,marker_value,key,timestamp,marker_id
5.261512,0.000000,marker,1,-1,1740566293.365354,1
10.533528,0.000000,marker,3,-1,1740566298.637370,2
15.979027,0.000000,marker,1,-1,1740566304.082869,3
21.391003,0.000000,marker,1,-1,1740566309.494845,4
26.635709,0.000000,marker,3,-1,1740566314.739551,5
31.950678,0.000000,marker,1,-1,1740566320.054520,6
37.411600,0.000000,marker,1,-1,1740566325.515442,7
42.788641,0.000000,marker,2,-1,1740566330.892483,8
48.081405,0.000000,marker,1,-1,1740566336.185247,9
53.340945,0.000000,marker,2,-1,1740566341.444787,10
58.642931,0.000000,marker,1,-1,1740566346.746773,11
64.029802,0.000000,marker,1,-1,1740566352.133644,12
69.465323,0.000000,marker,1,-1,1740566357.569165,13
74.911256,0.000000,marker,2,-1,1740566363.015098,14
80.316958,0.000000,marker,1,-1,1740566368.420800,15
85.596432,0.000000,marker,2,-1,1740566373.700274,16
90.863299,0.000000,marker,1,-1,1740566378.967141,17
96.250687,0.000000,marker,1,-1,1740566384.354529,18
101.661410,0.000000,marker,3,-1,1740566389.765252,19
106.928892,0.000000,marker,1,-1,1740566395.032734,20
112.342527,0.000000,marker,1,-1,1740566400.446369,21
117.766171,0.000000,marker,1,-1,1740566405.870013,22
123.223058,0.000000,marker,1,-1,1740566411.326900,23
128.521983,0.000000,marker,1,-1,1740566416.625825,24
133.845936,0.000000,marker,3,-1,1740566421.949778,25
139.294428,0.000000,marker,1,-1,1740566427.398270,26
144.720397,0.000000,marker,3,-1,1740566432.824239,27
150.054274,0.000000,marker,1,-1,1740566438.158116,28
155.334104,0.000000,marker,1,-1,1740566443.437946,29
160.579193,0.000000,marker,2,-1,1740566448.683035,30
165.949214,0.000000,marker,1,-1,1740566454.053056,31
171.211633,0.000000,marker,1,-1,1740566459.315475,32
176.573254,0.000000,marker,3,-1,1740566464.677096,33
181.820760,0.000000,marker,1,-1,1740566469.924602,34
187.242951,0.000000,marker,2,-1,1740566475.346793,35
192.592769,0.000000,marker,1,-1,1740566480.696611,36
197.991242,0.000000,marker,2,-1,1740566486.095084,37
203.259887,0.000000,marker,1,-1,1740566491.363729,38
208.669275,0.000000,marker,2,-1,1740566496.773117,39
214.127521,0.000000,marker,1,-1,1740566502.231363,40
219.526805,0.000000,marker,1,-1,1740566507.630647,41
224.895463,0.000000,marker,3,-1,1740566512.999305,42
230.274535,0.000000,marker,1,-1,1740566518.378377,43
235.581643,0.000000,marker,1,-1,1740566523.685485,44
240.956119,0.000000,marker,3,-1,1740566529.059961,45
246.255019,0.000000,marker,1,-1,1740566534.358861,46
251.626196,0.000000,marker,3,-1,1740566539.730038,47
257.073656,0.000000,marker,1,-1,1740566545.177498,48
262.507309,0.000000,marker,1,-1,1740566550.611151,49
267.940462,0.000000,marker,1,-1,1740566556.044304,50
273.228760,0.000000,marker,1,-1,1740566561.332602,51
278.599357,0.000000,marker,1,-1,1740566566.703199,52
283.994670,0.000000,marker,1,-1,1740566572.098512,53
289.270460,0.000000,marker,2,-1,1740566577.374302,54
294.701220,0.000000,marker,1,-1,1740566582.805062,55
299.970203,0.000000,marker,1,-1,1740566588.074045,56
