latency,duration,type,marker_value,key,timestamp,marker_id
5.137815,0.000000,marker,1,-1,1740999613.012106,1
10.488452,0.000000,marker,1,-1,1740999618.362743,2
15.782130,0.000000,marker,1,-1,1740999623.656421,3
21.136575,0.000000,marker,2,-1,1740999629.010866,4
26.498723,0.000000,marker,1,-1,1740999634.373014,5
31.735141,0.000000,marker,1,-1,1740999639.609432,6
37.076066,0.000000,marker,1,-1,1740999644.950357,7
42.452234,0.000000,marker,2,-1,1740999650.326525,8
47.835505,0.000000,marker,1,-1,1740999655.709796,9
53.051299,0.000000,marker,2,-1,1740999660.925590,10
58.429761,0.000000,marker,1,-1,1740999666.304052,11
63.825746,0.000000,marker,1,-1,1740999671.700037,12
69.170277,0.000000,marker,1,-1,1740999677.044568,13
74.621222,0.000000,marker,3,-1,1740999682.495513,14
79.998386,0.000000,marker,1,-1,1740999687.872677,15
85.345023,0.000000,marker,3,-1,1740999693.219314,16
90.682445,0.000000,marker,1,-1,1740999698.556736,17
96.129784,0.000000,marker,3,-1,1740999704.004075,18
101.552096,0.000000,marker,1,-1,1740999709.426387,19
107.057093,0.000000,marker,3,-1,1740999714.931384,20
112.577008,0.000000,marker,1,-1,1740999720.451299,21
117.989113,0.000000,marker,3,-1,1740999725.863404,22
123.434052,0.000000,marker,1,-1,1740999731.308343,23
128.822127,0.000000,marker,1,-1,1740999736.696418,24
134.298795,0.000000,marker,1,-1,1740999742.173086,25
139.653332,0.000000,marker,3,-1,1740999747.527623,26
145.106979,0.000000,marker,1,-1,1740999752.981270,27
150.590362,0.000000,marker,2,-1,1740999758.464653,28
156.013573,0.000000,marker,1,-1,1740999763.887864,29
161.546703,0.000000,marker,2,-1,1740999769.420994,30
166.969816,0.000000,marker,1,-1,1740999774.844107,31
172.348788,0.000000,marker,3,-1,1740999780.223079,32
177.881815,0.000000,marker,1,-1,1740999785.756106,33
183.317141,0.000000,marker,3,-1,1740999791.191432,34
188.684396,0.000000,marker,1,-1,1740999796.558687,35
194.208713,0.000000,marker,1,-1,1740999802.083004,36
199.732933,0.000000,marker,3,-1,1740999807.607224,37
205.226518,0.000000,marker,1,-1,1740999813.100809,38
210.731814,0.000000,marker,1,-1,1740999818.606105,39
216.227705,0.000000,marker,1,-1,1740999824.101996,40
221.643810,0.000000,marker,1,-1,1740999829.518101,41
227.184044,0.000000,marker,3,-1,1740999835.058335,42
232.644797,0.000000,marker,1,-1,1740999840.519088,43
238.182129,0.000000,marker,3,-1,1740999846.056420,44
243.554988,0.000000,marker,1,-1,1740999851.429279,45
248.955780,0.000000,marker,2,-1,1740999856.830071,46
254.296500,0.000000,marker,1,-1,1740999862.170791,47
259.814008,0.000000,marker,2,-1,1740999867.688299,48
265.237320,0.000000,marker,1,-1,1740999873.111611,49
270.721791,0.000000,marker,1,-1,1740999878.596082,50
276.159715,0.000000,marker,1,-1,1740999884.034006,51
281.686131,0.000000,marker,1,-1,1740999889.560422,52
287.138775,0.000000,marker,2,-1,1740999895.013066,53
292.612934,0.000000,marker,1,-1,1740999900.487225,54
298.015824,0.000000,marker,2,-1,1740999905.890115,55
