latency,duration,type,marker_value,key,timestamp,marker_id
5.161255,0.000000,marker,1,-1,1748438274.159698,1
10.556758,0.000000,marker,2,-1,1748438279.555201,2
15.944452,0.000000,marker,1,-1,1748438284.942895,3
21.410229,0.000000,marker,1,-1,1748438290.408672,4
26.743266,0.000000,marker,2,-1,1748438295.741709,5
32.158289,0.000000,marker,1,-1,1748438301.156732,6
37.475709,0.000000,marker,2,-1,1748438306.474152,7
42.968815,0.000000,marker,1,-1,1748438311.967258,8
48.465824,0.000000,marker,1,-1,1748438317.464267,9
53.830094,0.000000,marker,2,-1,1748438322.828537,10
59.299775,0.000000,marker,1,-1,1748438328.298218,11
64.597674,0.000000,marker,3,-1,1748438333.596117,12
69.977561,0.000000,marker,1,-1,1748438338.976004,13
75.423817,0.000000,marker,1,-1,1748438344.422260,14
80.799799,0.000000,marker,1,-1,1748438349.798242,15
86.207014,0.000000,marker,2,-1,1748438355.205457,16
91.645462,0.000000,marker,1,-1,1748438360.643905,17
97.052677,0.000000,marker,3,-1,1748438366.051120,18
102.479412,0.000000,marker,1,-1,1748438371.477855,19
107.925668,0.000000,marker,3,-1,1748438376.924111,20
113.266513,0.000000,marker,1,-1,1748438382.264956,21
118.685441,0.000000,marker,1,-1,1748438387.683884,22
123.998957,0.000000,marker,2,-1,1748438392.997400,23
129.324185,0.000000,marker,1,-1,1748438398.322628,24
134.813386,0.000000,marker,1,-1,1748438403.811829,25
140.247930,0.000000,marker,1,-1,1748438409.246373,26
145.580967,0.000000,marker,2,-1,1748438414.579410,27
150.925716,0.000000,marker,1,-1,1748438419.924159,28
156.289985,0.000000,marker,1,-1,1748438425.288428,29
161.650351,0.000000,marker,2,-1,1748438430.648794,30
167.151265,0.000000,marker,1,-1,1748438436.149708,31
172.464781,0.000000,marker,1,-1,1748438441.463224,32
177.891516,0.000000,marker,1,-1,1748438446.889959,33
183.224553,0.000000,marker,1,-1,1748438452.222996,34
188.651289,0.000000,marker,1,-1,1748438457.649732,35
193.996037,0.000000,marker,3,-1,1748438462.994480,36
199.457910,0.000000,marker,1,-1,1748438468.456353,37
204.841701,0.000000,marker,1,-1,1748438473.840144,38
210.268436,0.000000,marker,2,-1,1748438479.266879,39
215.706884,0.000000,marker,1,-1,1748438484.705327,40
221.145332,0.000000,marker,3,-1,1748438490.143775,41
226.587684,0.000000,marker,1,-1,1748438495.586127,42
232.030036,0.000000,marker,3,-1,1748438501.028479,43
237.511430,0.000000,marker,1,-1,1748438506.509873,44
242.813233,0.000000,marker,1,-1,1748438511.811676,45
248.239969,0.000000,marker,2,-1,1748438517.238412,46
253.639375,0.000000,marker,1,-1,1748438522.637818,47
259.085632,0.000000,marker,1,-1,1748438528.084075,48
264.508463,0.000000,marker,3,-1,1748438533.506906,49
269.911774,0.000000,marker,1,-1,1748438538.910217,50
275.256523,0.000000,marker,1,-1,1748438544.254966,51
280.581751,0.000000,marker,2,-1,1748438549.580194,52
286.067049,0.000000,marker,1,-1,1748438555.065492,53
291.400085,0.000000,marker,1,-1,1748438560.398528,54
296.858054,0.000000,marker,1,-1,1748438565.856497,55
