latency,duration,type,marker_value,key,timestamp,marker_id
5.190054,0.000000,marker,1,-1,1748443602.924096,1
10.536273,0.000000,marker,1,-1,1748443608.270315,2
16.019444,0.000000,marker,2,-1,1748443613.753486,3
21.503514,0.000000,marker,1,-1,1748443619.237556,4
26.936424,0.000000,marker,1,-1,1748443624.670466,5
32.410183,0.000000,marker,1,-1,1748443630.144225,6
37.863519,0.000000,marker,1,-1,1748443635.597561,7
43.184615,0.000000,marker,1,-1,1748443640.918657,8
48.609125,0.000000,marker,3,-1,1748443646.343167,9
53.959047,0.000000,marker,1,-1,1748443651.693089,10
59.387050,0.000000,marker,1,-1,1748443657.121092,11
64.715055,0.000000,marker,2,-1,1748443662.449097,12
70.036452,0.000000,marker,1,-1,1748443667.770494,13
75.350939,0.000000,marker,1,-1,1748443673.084981,14
80.745814,0.000000,marker,1,-1,1748443678.479856,15
86.143487,0.000000,marker,1,-1,1748443683.877529,16
91.606737,0.000000,marker,1,-1,1748443689.340779,17
96.900604,0.000000,marker,2,-1,1748443694.634646,18
102.257537,0.000000,marker,1,-1,1748443699.991579,19
107.590144,0.000000,marker,1,-1,1748443705.324186,20
113.020054,0.000000,marker,1,-1,1748443710.754096,21
118.503016,0.000000,marker,3,-1,1748443716.237058,22
123.811201,0.000000,marker,1,-1,1748443721.545243,23
129.110271,0.000000,marker,2,-1,1748443726.844313,24
134.539282,0.000000,marker,1,-1,1748443732.273324,25
139.854968,0.000000,marker,3,-1,1748443737.589010,26
145.296895,0.000000,marker,1,-1,1748443743.030937,27
150.789272,0.000000,marker,1,-1,1748443748.523314,28
156.200361,0.000000,marker,1,-1,1748443753.934403,29
161.509944,0.000000,marker,1,-1,1748443759.243986,30
166.939355,0.000000,marker,1,-1,1748443764.673397,31
172.371763,0.000000,marker,1,-1,1748443770.105805,32
177.723492,0.000000,marker,2,-1,1748443775.457534,33
183.142990,0.000000,marker,1,-1,1748443780.877032,34
188.510633,0.000000,marker,1,-1,1748443786.244675,35
193.816312,0.000000,marker,1,-1,1748443791.550354,36
199.154321,0.000000,marker,1,-1,1748443796.888363,37
204.584534,0.000000,marker,2,-1,1748443802.318576,38
209.956085,0.000000,marker,1,-1,1748443807.690127,39
215.333136,0.000000,marker,1,-1,1748443813.067178,40
220.717197,0.000000,marker,1,-1,1748443818.451239,41
226.130792,0.000000,marker,2,-1,1748443823.864834,42
231.502840,0.000000,marker,1,-1,1748443829.236882,43
236.983704,0.000000,marker,1,-1,1748443834.717746,44
242.471469,0.000000,marker,3,-1,1748443840.205511,45
247.787362,0.000000,marker,1,-1,1748443845.521404,46
253.124372,0.000000,marker,3,-1,1748443850.858414,47
258.418337,0.000000,marker,1,-1,1748443856.152379,48
263.884483,0.000000,marker,3,-1,1748443861.618525,49
269.198268,0.000000,marker,1,-1,1748443866.932310,50
274.570017,0.000000,marker,2,-1,1748443872.304059,51
279.976402,0.000000,marker,1,-1,1748443877.710444,52
285.363969,0.000000,marker,1,-1,1748443883.098011,53
290.766650,0.000000,marker,2,-1,1748443888.500692,54
296.066119,0.000000,marker,1,-1,1748443893.800161,55
