latency,duration,type,marker_value,key,timestamp,marker_id
5.237170,0.000000,marker,1,-1,1740587994.167900,1
10.727668,0.000000,marker,1,-1,1740587999.658398,2
16.121981,0.000000,marker,3,-1,1740588005.052711,3
21.425105,0.000000,marker,1,-1,1740588010.355835,4
26.863058,0.000000,marker,1,-1,1740588015.793788,5
32.269782,0.000000,marker,3,-1,1740588021.200512,6
37.688916,0.000000,marker,1,-1,1740588026.619646,7
43.095639,0.000000,marker,2,-1,1740588032.026369,8
48.501157,0.000000,marker,1,-1,1740588037.431887,9
53.863642,0.000000,marker,1,-1,1740588042.794372,10
59.310201,0.000000,marker,3,-1,1740588048.240931,11
64.646460,0.000000,marker,1,-1,1740588053.577190,12
70.033765,0.000000,marker,3,-1,1740588058.964495,13
75.379534,0.000000,marker,1,-1,1740588064.310264,14
80.794766,0.000000,marker,1,-1,1740588069.725496,15
86.143335,0.000000,marker,3,-1,1740588075.074065,16
91.588696,0.000000,marker,1,-1,1740588080.519426,17
97.070587,0.000000,marker,1,-1,1740588086.001317,18
102.447481,0.000000,marker,2,-1,1740588091.378211,19
107.892842,0.000000,marker,1,-1,1740588096.823572,20
113.374935,0.000000,marker,2,-1,1740588102.305665,21
118.753235,0.000000,marker,1,-1,1740588107.683965,22
124.069272,0.000000,marker,2,-1,1740588113.000002,23
129.440664,0.000000,marker,1,-1,1740588118.371394,24
134.846890,0.000000,marker,1,-1,1740588123.777620,25
140.253714,0.000000,marker,2,-1,1740588129.184444,26
145.633613,0.000000,marker,1,-1,1740588134.564343,27
151.061953,0.000000,marker,1,-1,1740588139.992683,28
156.417931,0.000000,marker,1,-1,1740588145.348661,29
161.758295,0.000000,marker,1,-1,1740588150.689025,30
167.218274,0.000000,marker,1,-1,1740588156.149004,31
172.565339,0.000000,marker,3,-1,1740588161.496069,32
177.996686,0.000000,marker,1,-1,1740588166.927416,33
183.363975,0.000000,marker,3,-1,1740588172.294705,34
188.755186,0.000000,marker,1,-1,1740588177.685916,35
194.095949,0.000000,marker,3,-1,1740588183.026679,36
199.517790,0.000000,marker,1,-1,1740588188.448520,37
204.984169,0.000000,marker,2,-1,1740588193.914899,38
210.462261,0.000000,marker,1,-1,1740588199.392991,39
215.920035,0.000000,marker,2,-1,1740588204.850765,40
221.396425,0.000000,marker,1,-1,1740588210.327155,41
226.832472,0.000000,marker,3,-1,1740588215.763202,42
232.278335,0.000000,marker,1,-1,1740588221.209065,43
237.640824,0.000000,marker,2,-1,1740588226.571554,44
243.002802,0.000000,marker,1,-1,1740588231.933532,45
248.312336,0.000000,marker,1,-1,1740588237.243066,46
253.680328,0.000000,marker,3,-1,1740588242.611058,47
259.071437,0.000000,marker,1,-1,1740588248.002167,48
264.366354,0.000000,marker,3,-1,1740588253.297084,49
269.815329,0.000000,marker,1,-1,1740588258.746059,50
275.192223,0.000000,marker,1,-1,1740588264.122953,51
280.618564,0.000000,marker,1,-1,1740588269.549294,52
285.923697,0.000000,marker,1,-1,1740588274.854427,53
291.308100,0.000000,marker,1,-1,1740588280.238830,54
